,ano,orgao,codigoOrgao,orgaoSuperior,codigoOrgaoSuperior,empenhado,liquidado,pago
1169,2022,Fundo Nacional de Habitação de Interesse Social,56902,Ministério das Cidades,56000,"29.746.926,00","0,00","0,00"
1170,2023,Ministério das Cidades - Unidades com vínculo direto,56000,Ministério das Cidades,56000,"13.711.140.659,50","6.034.420.976,04","6.027.536.244,65"
1171,2023,Companhia Brasileira de Trens Urbanos,29214,Ministério das Cidades,56000,"983.933.942,65","875.420.744,39","793.534.869,88"
1172,2023,Empresa de Trens Urbanos de Porto Alegre,29205,Ministério das Cidades,56000,"257.857.725,50","253.859.365,64","239.238.941,46"
1173,2023,Fundo Nacional de Habitação de Interesse Social,56902,Ministério das Cidades,56000,"263.333,34","13.333,34","13.333,34"
1174,2016,Fundo Nacional para a Criança e o Adolescente,64901,"Ministério das Mulheres, Igualdade Racial, da Juventude e dos Direitos Humanos",57000,"10.279.581,43","953.428,18","953.428,18"
1175,2016,Fundo Nacional do Idoso,64902,"Ministério das Mulheres, Igualdade Racial, da Juventude e dos Direitos Humanos",57000,"3.892.565,92","0,00","0,00"
1176,2016,"Ministério das Mulheres, Igualdade Racial, da Juventude e dos Direitos Humanos - Unidades com vínculo direto",57000,"Ministério das Mulheres, Igualdade Racial, da Juventude e dos Direitos Humanos",57000,"1.711.712,00","0,00","0,00"
1177,2017,Fundo Nacional do Idoso,64902,"Ministério das Mulheres, Igualdade Racial, da Juventude e dos Direitos Humanos",57000,"0,00","0,00","0,00"
1178,2017,Fundo Nacional para a Criança e o Adolescente,64901,"Ministério das Mulheres, Igualdade Racial, da Juventude e dos Direitos Humanos",57000,"0,00","0,00","0,00"
1179,2017,"Ministério das Mulheres, Igualdade Racial, da Juventude e dos Direitos Humanos - Unidades com vínculo direto",57000,"Ministério das Mulheres, Igualdade Racial, da Juventude e dos Direitos Humanos",57000,"0,00","0,00","0,00"
1180,2016,Ministério da Pesca e Aquicultura - Unidades com vínculo direto,58000,Ministério da Pesca e Aquicultura,58000,"0,00","0,00","0,00"
1181,2023,Ministério da Pesca e Aquicultura - Unidades com vínculo direto,58000,Ministério da Pesca e Aquicultura,58000,"13.022.592,99","9.815.422,03","8.090.397,15"
1182,2016,Advocacia-Geral da União - Unidades com vínculo direto,63000,Advocacia-Geral da União,63000,"3.433.491.286,24","3.337.806.407,42","3.327.253.900,66"
1183,2017,Advocacia-Geral da União - Unidades com vínculo direto,63000,Advocacia-Geral da União,63000,"3.628.218.980,81","3.504.920.145,43","3.501.408.711,74"
1184,2018,Advocacia-Geral da União - Unidades com vínculo direto,63000,Advocacia-Geral da União,63000,"3.921.367.850,02","3.715.127.475,46","3.495.869.006,76"
1185,2019,Advocacia-Geral da União - Unidades com vínculo direto,63000,Advocacia-Geral da União,63000,"3.952.016.575,23","3.830.039.668,04","3.598.857.813,40"
1186,2020,Advocacia-Geral da União - Unidades com vínculo direto,63000,Advocacia-Geral da União,63000,"4.070.528.257,57","3.892.283.170,31","3.651.152.938,63"
1187,2021,Advocacia-Geral da União - Unidades com vínculo direto,63000,Advocacia-Geral da União,63000,"4.124.012.045,28","3.934.111.006,32","3.691.361.515,69"
1188,2022,Advocacia-Geral da União - Unidades com vínculo direto,63000,Advocacia-Geral da União,63000,"4.120.687.512,92","3.990.304.380,63","3.734.552.700,84"
1189,2023,Advocacia-Geral da União - Unidades com vínculo direto,63000,Advocacia-Geral da União,63000,"4.199.211.696,77","2.961.818.966,18","2.663.689.431,27"
1190,2016,Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto,64000,Ministério dos Direitos Humanos e Cidadania,64000,"52.339.188,25","37.583.505,29","37.583.505,29"
1191,2017,Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto,64000,Ministério dos Direitos Humanos e Cidadania,64000,"0,00","0,00","0,00"
1192,2016,Ministério das Mulheres - Unidades com vínculo direto,65000,Ministério das Mulheres,65000,"90.988.859,17","62.109.564,81","61.386.219,32"
1193,2017,Ministério das Mulheres - Unidades com vínculo direto,65000,Ministério das Mulheres,65000,"12.117.578,87","12.027.063,08","11.610.602,19"
1194,2018,Ministério das Mulheres - Unidades com vínculo direto,65000,Ministério das Mulheres,65000,"52.220.192,85","33.296.753,97","33.230.615,93"
1195,2019,Ministério das Mulheres - Unidades com vínculo direto,65000,Ministério das Mulheres,65000,"7.674.882,54","561.238,08","561.238,08"
1196,2020,Ministério das Mulheres - Unidades com vínculo direto,65000,Ministério das Mulheres,65000,"50.274.246,29","9.521.966,66","9.521.966,66"
1197,2021,Ministério das Mulheres - Unidades com vínculo direto,65000,Ministério das Mulheres,65000,"38.510.443,79","12.756.507,62","12.756.507,62"
1198,2022,Ministério das Mulheres - Unidades com vínculo direto,65000,Ministério das Mulheres,65000,"35.021.715,21","13.662.339,77","11.762.339,77"
1199,2023,Ministério das Mulheres - Unidades com vínculo direto,65000,Ministério das Mulheres,65000,"9.987.746,97","1.131.987,95","1.054.127,22"
1200,2016,Ministério da Igualdade Racial - Unidades com vínculo direto,67000,Ministério da Igualdade Racial,67000,"9.280.623,84","6.984.749,14","6.979.629,94"
1201,2017,Ministério da Igualdade Racial - Unidades com vínculo direto,67000,Ministério da Igualdade Racial,67000,"5.312.602,37","690.756,16","690.756,16"
1202,2018,Ministério da Igualdade Racial - Unidades com vínculo direto,67000,Ministério da Igualdade Racial,67000,"5.604.057,36","1.836.193,56","1.836.193,56"
1203,2019,Ministério da Igualdade Racial - Unidades com vínculo direto,67000,Ministério da Igualdade Racial,67000,"3.967.811,59","437.215,16","436.046,69"
1204,2020,Ministério da Igualdade Racial - Unidades com vínculo direto,67000,Ministério da Igualdade Racial,67000,"3.280.341,18","360.341,18","360.341,18"
1205,2021,Ministério da Igualdade Racial - Unidades com vínculo direto,67000,Ministério da Igualdade Racial,67000,"4.093.175,73","954.176,73","980.930,73"
1206,2022,Ministério da Igualdade Racial - Unidades com vínculo direto,67000,Ministério da Igualdade Racial,67000,"4.510.687,95","770.076,12","770.076,12"
1207,2023,Ministério da Igualdade Racial - Unidades com vínculo direto,67000,Ministério da Igualdade Racial,67000,"10.113.769,42","5.690.164,52","5.556.875,43"
1208,2016,Fundo da Marinha Mercante,49901,Ministério de Portos e Aeroportos,68000,"3.713.224.382,45","3.711.699.511,24","3.711.699.511,24"
1209,2016,Fundo Nacional de Aviação Civil,62901,Ministério de Portos e Aeroportos,68000,"1.535.336.951,00","1.323.358.454,00","1.323.358.454,00"
1210,2016,Ministério de Portos e Aeroportos - Unidades com vínculo direto,68000,Ministério de Portos e Aeroportos,68000,"1.221.653.203,81","785.984.188,90","785.984.188,90"
1211,2016,Agência Nacional de Aviação Civil,62201,Ministério de Portos e Aeroportos,68000,"493.099.240,75","479.198.965,43","478.155.870,66"
1212,2016,Agência Nacional de Transportes Aquaviários,68201,Ministério de Portos e Aeroportos,68000,"139.916.377,25","135.636.233,15","134.784.399,76"
1213,2017,Fundo Nacional de Aviação Civil,62901,Ministério de Portos e Aeroportos,68000,"2.922.685.852,96","2.810.509.725,29","2.810.504.905,79"
1214,2017,Fundo da Marinha Mercante,49901,Ministério de Portos e Aeroportos,68000,"2.538.760.973,89","2.485.537.714,11","2.485.537.714,11"
1215,2017,Agência Nacional de Aviação Civil,62201,Ministério de Portos e Aeroportos,68000,"522.801.511,19","498.378.898,32","497.569.663,27"
1216,2017,Agência Nacional de Transportes Aquaviários,68201,Ministério de Portos e Aeroportos,68000,"152.904.327,58","146.300.820,06","145.079.995,56"
1217,2017,Ministério de Portos e Aeroportos - Unidades com vínculo direto,68000,Ministério de Portos e Aeroportos,68000,"0,00","0,00","0,00"
1218,2018,Fundo da Marinha Mercante,49901,Ministério de Portos e Aeroportos,68000,"3.412.835.654,97","3.377.204.057,22","3.377.204.057,22"
1219,2018,Fundo Nacional de Aviação Civil,62901,Ministério de Portos e Aeroportos,68000,"1.187.684.788,99","1.091.743.364,26","1.091.743.364,26"
1220,2018,Agência Nacional de Aviação Civil,62201,Ministério de Portos e Aeroportos,68000,"557.252.971,14","514.891.651,56","487.539.756,33"
1221,2018,Agência Nacional de Transportes Aquaviários,68201,Ministério de Portos e Aeroportos,68000,"155.176.021,32","147.425.392,64","139.550.480,06"
1222,2019,Fundo Nacional de Aviação Civil,62901,Ministério de Portos e Aeroportos,68000,"1.731.489.955,26","1.494.591.838,52","1.494.260.193,11"
1223,2019,Fundo da Marinha Mercante,49901,Ministério de Portos e Aeroportos,68000,"1.305.343.426,33","1.299.875.481,05","1.299.875.481,05"
1224,2019,Agência Nacional de Aviação Civil,62201,Ministério de Portos e Aeroportos,68000,"534.461.527,37","510.362.064,75","484.110.128,51"
1225,2019,Agência Nacional de Transportes Aquaviários,68201,Ministério de Portos e Aeroportos,68000,"151.834.821,06","146.140.483,74","138.207.399,60"
1226,2020,Agência Nacional de Aviação Civil,62201,Ministério de Portos e Aeroportos,68000,"499.712.835,55","470.083.358,25","445.299.379,25"
1227,2020,Fundo da Marinha Mercante,49901,Ministério de Portos e Aeroportos,68000,"371.111.185,57","363.164.340,30","363.164.340,30"
1228,2020,Agência Nacional de Transportes Aquaviários,68201,Ministério de Portos e Aeroportos,68000,"151.706.705,45","137.731.924,04","130.233.776,40"
1229,2020,Fundo Nacional de Aviação Civil,62901,Ministério de Portos e Aeroportos,68000,"85.111.958,46","32.314.100,29","32.314.100,29"
1230,2021,Agência Nacional de Aviação Civil,62201,Ministério de Portos e Aeroportos,68000,"499.019.763,21","476.498.308,14","449.955.772,40"
1231,2021,Fundo da Marinha Mercante,49901,Ministério de Portos e Aeroportos,68000,"359.743.019,41","353.215.334,89","353.215.334,89"
1232,2021,Agência Nacional de Transportes Aquaviários,68201,Ministério de Portos e Aeroportos,68000,"147.044.607,27","137.663.106,23","129.793.290,88"
1233,2021,Fundo Nacional de Aviação Civil,62901,Ministério de Portos e Aeroportos,68000,"99.356.971,71","51.660.351,55","51.660.351,55"
1234,2022,Fundo da Marinha Mercante,49901,Ministério de Portos e Aeroportos,68000,"679.516.629,17","638.127.533,70","638.127.206,51"
1235,2022,Agência Nacional de Aviação Civil,62201,Ministério de Portos e Aeroportos,68000,"510.644.290,14","485.915.133,16","459.283.424,44"
1236,2022,Agência Nacional de Transportes Aquaviários,68201,Ministério de Portos e Aeroportos,68000,"149.446.303,64","142.041.997,26","133.501.791,75"
1237,2022,Fundo Nacional de Aviação Civil,62901,Ministério de Portos e Aeroportos,68000,"43.146.322,00","18.221.800,26","18.221.800,26"
1238,2023,Fundo da Marinha Mercante,49901,Ministério de Portos e Aeroportos,68000,"392.092.144,83","408.769.484,19","408.769.484,19"
1239,2023,Agência Nacional de Aviação Civil,62201,Ministério de Portos e Aeroportos,68000,"522.457.751,62","356.410.260,85","339.451.034,93"
1240,2023,Agência Nacional de Transportes Aquaviários,68201,Ministério de Portos e Aeroportos,68000,"158.891.517,63","111.341.939,12","103.722.060,79"
1241,2023,Fundo Nacional de Aviação Civil,62901,Ministério de Portos e Aeroportos,68000,"110.851.546,17","12.865.635,79","12.865.635,79"
1242,2023,Ministério de Portos e Aeroportos - Unidades com vínculo direto,68000,Ministério de Portos e Aeroportos,68000,"4.123.119,67","1.467.018,14","0,00"
1243,2017,Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto,81000,Ministério dos Direitos Humanos e Cidadania,81000,"88.147.847,31","33.329.423,73","33.791.088,30"
1244,2017,Fundo Nacional do Idoso,30914,Ministério dos Direitos Humanos e Cidadania,81000,"11.739.969,93","4.643.955,20","4.643.955,20"
1245,2017,Fundo Nacional para a Criança e o Adolescente,30913,Ministério dos Direitos Humanos e Cidadania,81000,"14.257.952,43","491.915,35","491.915,35"
1246,2018,Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto,81000,Ministério dos Direitos Humanos e Cidadania,81000,"381.766.313,73","243.581.293,90","238.041.197,86"
1247,2018,Fundo Nacional para a Criança e o Adolescente,30913,Ministério dos Direitos Humanos e Cidadania,81000,"10.605.341,06","7.194.938,51","7.194.938,51"
1248,2018,Fundo Nacional do Idoso,30914,Ministério dos Direitos Humanos e Cidadania,81000,"495,00","3.394.994,82","3.394.994,82"
1249,2019,Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto,81000,Ministério dos Direitos Humanos e Cidadania,81000,"390.132.395,01","202.321.889,89","197.234.705,63"
1250,2019,Fundo Nacional do Idoso,30914,Ministério dos Direitos Humanos e Cidadania,81000,"3.183.129,43","2.019.729,43","2.019.729,43"
1251,2019,Fundo Nacional para a Criança e o Adolescente,30913,Ministério dos Direitos Humanos e Cidadania,81000,"120,00","0,00","0,00"
1252,2020,Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto,81000,Ministério dos Direitos Humanos e Cidadania,81000,"530.993.661,58","326.414.705,51","319.795.759,02"
1253,2020,Fundo Nacional do Idoso,30914,Ministério dos Direitos Humanos e Cidadania,81000,"2.915.865,25","2.915.865,25","2.915.865,25"
1254,2020,Fundo Nacional para a Criança e o Adolescente,30913,Ministério dos Direitos Humanos e Cidadania,81000,"4.981.186,80","0,00","0,00"
1255,2021,Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto,81000,Ministério dos Direitos Humanos e Cidadania,81000,"349.475.790,18","187.312.460,37","182.796.790,04"
1256,2021,Fundo Nacional para a Criança e o Adolescente,30913,Ministério dos Direitos Humanos e Cidadania,81000,"5.624.233,30","4.279.972,30","4.279.972,30"
1257,2021,Fundo Nacional do Idoso,30914,Ministério dos Direitos Humanos e Cidadania,81000,"1.690.560,16","1.690.560,16","1.690.560,16"
1258,2022,Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto,81000,Ministério dos Direitos Humanos e Cidadania,81000,"366.781.925,19","227.872.596,82","235.462.981,80"
1259,2022,Fundo Nacional para a Criança e o Adolescente,30913,Ministério dos Direitos Humanos e Cidadania,81000,"6.037.079,00","60,00","60,00"
1260,2022,Fundo Nacional do Idoso,30914,Ministério dos Direitos Humanos e Cidadania,81000,"29.750,00","29.750,00","29.750,00"
1261,2023,Ministério dos Direitos Humanos e Cidadania - Unidades com vínculo direto,81000,Ministério dos Direitos Humanos e Cidadania,81000,"225.856.820,09","149.063.663,47","148.188.684,83"
1262,2023,Fundo Nacional do Idoso,30914,Ministério dos Direitos Humanos e Cidadania,81000,"0,00","0,00","0,00"
1263,2023,Fundo Nacional para a Criança e o Adolescente,30913,Ministério dos Direitos Humanos e Cidadania,81000,"0,00","0,00","0,00"
1264,2016,Fundação Nacional do Índio,30202,Ministério dos Povos Indígenas,84000,"529.252.766,02","489.743.057,96","488.801.398,74"
1265,2016,Fundação Nacional do Índio - Patrimônio Indígena,30205,Ministério dos Povos Indígenas,84000,"8.193.800,23","6.730.284,34","6.282.153,94"
1266,2017,Fundação Nacional do Índio,30202,Ministério dos Povos Indígenas,84000,"541.689.354,76","487.435.025,85","485.984.716,69"
1267,2017,Fundação Nacional do Índio - Patrimônio Indígena,30205,Ministério dos Povos Indígenas,84000,"8.379.465,74","6.918.740,10","6.907.498,71"
1268,2018,Fundação Nacional do Índio,30202,Ministério dos Povos Indígenas,84000,"628.348.069,67","514.384.540,43","482.909.607,56"
1269,2018,Fundação Nacional do Índio - Patrimônio Indígena,30205,Ministério dos Povos Indígenas,84000,"8.805.863,38","7.207.501,06","7.204.315,06"
